Feature,CompGroup.C.,BaseGroup.B.,NumSamplesInC,NumSamplesInB,SignedFC,Tstatistic,Parameter,Pvalue,X95.Conf.Int.1,X95.Conf.Int.2,MeanC,MeanB,NullValue.DifferenceInMeans,Alternative,Method,FDR
SLC6A6,Invasive,Normal,62,10,1.46631346097,5.88591531489972,34.5256162071873,1.14612903114726e-06,0.361643174384217,0.742743922389976,7.7191935483871,7.167,0,two.sided,Welch Two Sample t-test,4.65660785649171e-05
KATNB1,Invasive,Normal,62,10,1.37455796068084,5.66861872062317,42.4803270984001,1.14852708988106e-06,0.295625617120739,0.622309866750227,9.26596774193548,8.807,0,two.sided,Welch Two Sample t-test,4.65813233547351e-05
FLJ21986,Invasive,Normal,62,10,-4.56570836321843,-6.94438728142507,19.3317058993105,1.16458401964499e-06,-2.85038697780198,-1.53129044155286,8.85016129032258,11.041,0,two.sided,Welch Two Sample t-test,4.71383407876567e-05
LOC642250,Invasive,Normal,62,10,-3.21662641204233,-7.71810102611903,15.2948532156465,1.17844972223917e-06,-2.15025317202494,-1.22084360216861,8.26645161290323,9.952,0,two.sided,Welch Two Sample t-test,4.75566147182041e-05
LOC647074,Invasive,Normal,62,10,-1.78888979944884,-6.99117293485769,18.9658553780992,1.17932645194397e-06,-1.0902950676315,-0.587833964626563,8.68193548387097,9.521,0,two.sided,Welch Two Sample t-test,4.75566147182041e-05
HDAC6,Invasive,Normal,62,10,1.49655485569789,5.78784557081298,37.090326871344,1.20691553155852e-06,0.378041219893757,0.78524910268689,10.2756451612903,9.694,0,two.sided,Welch Two Sample t-test,4.84810401886699e-05
LOC220433,Invasive,Normal,62,10,-1.71433037251045,-5.78660777088696,37.1242751076104,1.20786868922824e-06,-1.04990842914771,-0.505381893432933,13.5043548387097,14.282,0,two.sided,Welch Two Sample t-test,4.84810401886699e-05
ZSCAN29,Invasive,Normal,62,10,1.43030476084001,5.84884982151719,34.9850465979794,1.2232026928913e-06,0.337106732716569,0.695538428573753,8.08032258064516,7.564,0,two.sided,Welch Two Sample t-test,4.90053387120462e-05
LOC647346,Invasive,Normal,62,10,-2.36468032294214,-6.7572931296783,20.5063270291198,1.24908354465094e-06,-1.62433283711571,-0.858957485464938,9.40935483870968,10.651,0,two.sided,Welch Two Sample t-test,4.97929742711371e-05
CCDC93,Invasive,Normal,62,10,1.2142763338133,5.77935789700411,36.9975991184153,1.24978657494302e-06,0.181897073456803,0.378296474930293,7.42709677419355,7.147,0,two.sided,Welch Two Sample t-test,4.97929742711371e-05
LOC652534,Invasive,Normal,62,10,1.2572382450272,5.62224367699877,43.2773314078805,1.26806403029263e-06,0.211816834460405,0.448699294571853,7.19725806451613,6.867,0,two.sided,Welch Two Sample t-test,5.04745634493232e-05
LOC200312,Invasive,Normal,62,10,1.12750124948272,5.93175243688087,32.3282577936001,1.27310633433647e-06,0.113701077219887,0.232556987296243,7.65112903225806,7.478,0,two.sided,Welch Two Sample t-test,5.06113405693583e-05
TA-NFKBH,Invasive,Normal,62,10,1.21514546764568,5.33653153781869,65.3360215336726,1.27384620048028e-06,0.17592985785991,0.386328206656219,8.17612903225806,7.895,0,two.sided,Welch Two Sample t-test,5.06113405693583e-05
PAFAH1B1,Invasive,Normal,62,10,-1.82966642135325,-6.24480268174556,26.1679904600282,1.27662933259952e-06,-1.1583791506391,-0.584782139683479,11.0674193548387,11.939,0,two.sided,Welch Two Sample t-test,5.06752552373543e-05
OLFM1,Invasive,Normal,62,10,-4.10538103261623,-7.97838161707492,14.1990270899589,1.28647476032238e-06,-2.58453154868894,-1.49050070937557,8.00048387096774,10.038,0,two.sided,Welch Two Sample t-test,5.08761551875457e-05
SERPINF1,Invasive,Normal,62,10,-3.74441914052114,-6.90983927484273,19.22498777052,1.2875424229314e-06,-2.48124091071404,-1.3282429602537,9.54225806451613,11.447,0,two.sided,Welch Two Sample t-test,5.08761551875457e-05
IRF8,Invasive,Normal,62,10,-2.45037066380935,-6.71853950610742,20.7127939216766,1.28790205006395e-06,-1.69356515215301,-0.892434847846984,8.765,10.058,0,two.sided,Welch Two Sample t-test,5.08761551875457e-05
ZBTB7A,Invasive,Normal,62,10,1.37791211206708,5.97487884129426,31.1745402824395,1.2899442332246e-06,0.304651703990022,0.620316037945461,9.35048387096774,8.888,0,two.sided,Welch Two Sample t-test,5.08761551875457e-05
UCKL1,Invasive,Normal,62,10,1.45592443980647,6.16344726968053,27.4021597000023,1.29308998304503e-06,0.36164730808852,0.722223659653417,10.766935483871,10.225,0,two.sided,Welch Two Sample t-test,5.09536498524447e-05
LTBP4,Invasive,Normal,62,10,-4.24075924381851,-7.54690001562058,15.7270518055725,1.30488239530593e-06,-2.67063048566886,-1.49801467562146,10.1546774193548,12.239,0,two.sided,Welch Two Sample t-test,5.13245812148225e-05
OAF,Invasive,Normal,62,10,-1.98423189967634,-6.18217589484467,26.9362485108959,1.3242595952752e-06,-1.31672151733394,-0.660439772988637,10.4124193548387,11.401,0,two.sided,Welch Two Sample t-test,5.20393014726178e-05
FZD1,Invasive,Normal,62,10,-2.74917739114406,-7.70702215609956,15.0337080815679,1.33974634422115e-06,-1.8624214040779,-1.0555785959221,8.505,9.964,0,two.sided,Welch Two Sample t-test,5.25565613500273e-05
C6orf130,Invasive,Normal,62,10,-1.68982162721503,-6.83581133831543,19.6150049886643,1.342494190254e-06,-0.98812282883872,-0.525619106645151,9.91112903225806,10.668,0,two.sided,Welch Two Sample t-test,5.26121156413075e-05
TBC1D22B,Invasive,Normal,62,10,1.3326131772101,5.35746676294981,60.91131335578,1.36369706867183e-06,0.259635623397674,0.568880505634585,10.4922580645161,10.078,0,two.sided,Welch Two Sample t-test,5.32978271005907e-05
PCSK4,Invasive,Normal,62,10,1.33341793045227,5.28034932238306,69.9860363038915,1.38189925456817e-06,0.258330380911797,0.571927683604331,8.01612903225806,7.601,0,two.sided,Welch Two Sample t-test,5.39005142021338e-05
PLRG1,Invasive,Normal,62,10,-1.31250469240661,-5.65054115741367,40.7525147478914,1.3828652364365e-06,-0.532567143815723,-0.252078017474598,10.7746774193548,11.167,0,two.sided,Welch Two Sample t-test,5.39005142021338e-05
PSMB4,Invasive,Normal,62,10,1.35827367484708,5.30427408191056,66.2118625477678,1.40348034364856e-06,0.27549734838297,0.608051038713804,12.7567741935484,12.315,0,two.sided,Welch Two Sample t-test,5.45070835893322e-05
MRPS18C,Invasive,Normal,62,10,-1.49388026070836,-5.71907095359625,37.5791819172059,1.43365660825167e-06,-0.784112867165485,-0.374016165092582,10.621935483871,11.201,0,two.sided,Welch Two Sample t-test,5.55073159586744e-05
ANG,Invasive,Normal,62,10,-2.32120021517557,-6.07072273754112,28.3704675213606,1.43438067335501e-06,-1.62455648576427,-0.805185449719599,9.59112903225807,10.806,0,two.sided,Welch Two Sample t-test,5.55073159586744e-05
RRM2,Invasive,Normal,62,10,1.43870837991647,5.26998163795503,69.4464067488062,1.46018752323896e-06,0.326144311851286,0.723404075245488,7.98177419354839,7.457,0,two.sided,Welch Two Sample t-test,5.64553505848698e-05
ZNF789,Invasive,Normal,62,10,1.33762843316002,5.51146395002995,47.0217704571965,1.46316857274806e-06,0.266492756165681,0.572862082543997,8.97967741935484,8.56,0,two.sided,Welch Two Sample t-test,5.65199620205312e-05
TTRAP,Invasive,Normal,62,10,-1.75509410472131,-7.12518574919027,17.3768660181574,1.49959317463677e-06,-1.05145694651896,-0.571639827674583,7.96145161290323,8.773,0,two.sided,Welch Two Sample t-test,5.78149968880077e-05
DNAJC9,Invasive,Normal,62,10,1.49021049561689,5.5384436849997,45.0150784542752,1.5026935760633e-06,0.36622660019285,0.784805657871668,11.3045161290323,10.729,0,two.sided,Welch Two Sample t-test,5.78149968880077e-05
ARID5B,Invasive,Normal,62,10,-1.84082800725776,-5.47272981156417,48.9578259414758,1.50536794180584e-06,-1.2036263858624,-0.557083291556949,10.8506451612903,11.731,0,two.sided,Welch Two Sample t-test,5.78149968880077e-05
LOC283537,Invasive,Normal,62,10,-1.73721244555812,-5.59424749802575,42.1281174285915,1.50607343334849e-06,-1.0841784532462,-0.509369933850575,8.82322580645161,9.62,0,two.sided,Welch Two Sample t-test,5.78149968880077e-05
THUMPD1,Invasive,Normal,62,10,-1.94152939283387,-6.81128045199874,19.3691946479458,1.51062530412596e-06,-1.25094854065727,-0.66343855611693,8.2858064516129,9.243,0,two.sided,Welch Two Sample t-test,5.7938187219935e-05
LOC644863,Invasive,Normal,62,10,-1.50178409668351,-5.860039964448,32.619580092571,1.51891188413094e-06,-0.790453030475413,-0.382901808234264,12.7503225806452,13.337,0,two.sided,Welch Two Sample t-test,5.82042717375504e-05
RASL12,Invasive,Normal,62,10,-3.70237650127696,-6.35259799608512,23.7150449050554,1.52286932090252e-06,-2.50238191156882,-1.27452131423763,9.09354838709677,10.982,0,two.sided,Welch Two Sample t-test,5.83041397145536e-05
CACHD1,Invasive,Normal,62,10,-2.56484379987892,-7.38275569783821,16.0330490179083,1.52727877229856e-06,-1.74899565354255,-0.96874628194132,8.22612903225806,9.585,0,two.sided,Welch Two Sample t-test,5.84211209815056e-05
LOC651285,Invasive,Normal,62,10,1.38678288380926,5.66694459995873,38.6790950172315,1.54183259713412e-06,0.303319377312979,0.640164493654764,7.75774193548387,7.286,0,two.sided,Welch Two Sample t-test,5.89255915864863e-05
SOCS7,Invasive,Normal,62,10,1.32438500430171,5.30787097696463,62.4733090882867,1.55810069799056e-06,0.252699012847553,0.557946148442769,7.60032258064516,7.195,0,two.sided,Welch Two Sample t-test,5.93895131774706e-05
CCL22,Invasive,Normal,62,10,1.46844611093311,5.2767753943062,66.0508372223011,1.56728164283501e-06,0.344567460648051,0.764013184513241,8.05629032258065,7.502,0,two.sided,Welch Two Sample t-test,5.96867328552913e-05
DIXDC1,Invasive,Normal,62,10,-3.84633353365268,-7.16685018482238,16.9968476253781,1.57902511729934e-06,-2.51562510075294,-1.37134264118254,8.17451612903226,10.118,0,two.sided,Welch Two Sample t-test,5.99751547193943e-05
FTHL12,Invasive,Normal,62,10,-2.14052953496293,-5.65893190073638,38.6355489689465,1.58724835265482e-06,-1.49053641456363,-0.705399069307336,13.1790322580645,14.277,0,two.sided,Welch Two Sample t-test,6.02206837791394e-05
HIST1H2BF,Invasive,Normal,62,10,1.25182444861807,5.34798095574629,57.7362286014734,1.58828075787199e-06,0.202737111460689,0.445327404668342,7.30903225806452,6.985,0,two.sided,Welch Two Sample t-test,6.02206837791394e-05
LOC130773,Invasive,Normal,62,10,-2.06262831433329,-6.35862394662174,23.3419731056591,1.61545398400544e-06,-1.384011616008,-0.704956125927479,9.24951612903226,10.294,0,two.sided,Welch Two Sample t-test,6.11971979823237e-05
UFM1,Invasive,Normal,62,10,-1.79109108870769,-5.86046540441125,32.0488108713896,1.6172711563197e-06,-1.13307319764548,-0.548604221709356,9.89516129032258,10.736,0,two.sided,Welch Two Sample t-test,6.12122946077916e-05
LOC651149,Invasive,Normal,62,10,-3.63153792153343,-7.59889830236652,14.9714309387532,1.63233619127516e-06,-2.38255012375916,-1.33861116656342,9.33241935483871,11.193,0,two.sided,Welch Two Sample t-test,6.16742924528377e-05
ZNF408,Invasive,Normal,62,10,1.40262469346509,6.27578191994961,24.29036617995,1.64488433787804e-06,0.327700913517075,0.648557150999052,8.73112903225806,8.243,0,two.sided,Welch Two Sample t-test,6.20940239814188e-05
TAF9L,Invasive,Normal,62,10,-1.6729416150059,-5.97150960719256,29.1836239534626,1.68049983813638e-06,-0.996583661910055,-0.48819053163833,8.62661290322581,9.369,0,two.sided,Welch Two Sample t-test,6.32724319510546e-05
TIMM17B,Invasive,Normal,62,10,1.43559137567299,6.0007827137554,28.5316915783227,1.69494582174147e-06,0.343727486809716,0.699562835770926,10.3406451612903,9.819,0,two.sided,Welch Two Sample t-test,6.37606994912824e-05
LOC652704,Invasive,Normal,62,10,-1.49337930654854,-6.42983543036249,22.279221254047,1.70265414243784e-06,-0.765059992553965,-0.392101297768614,7.52241935483871,8.101,0,two.sided,Welch Two Sample t-test,6.39588328986455e-05
TBX22,Invasive,Normal,62,10,1.19523170463719,5.74906683719545,34.6955851133856,1.70317741263891e-06,0.166407573963374,0.348173071197916,7.78129032258065,7.524,0,two.sided,Welch Two Sample t-test,6.39588328986455e-05
MRFAP1,Invasive,Normal,62,10,-1.56202696083167,-6.21539970086705,24.8700372877062,1.7195209454696e-06,-0.856679683196174,-0.430159026481244,12.2275806451613,12.871,0,two.sided,Welch Two Sample t-test,6.44603733754321e-05
LOC641931,Invasive,Normal,62,10,1.24646183462932,6.29228378562626,23.802158907416,1.73175007244267e-06,0.213540248466934,0.422137170887904,7.59483870967742,7.277,0,two.sided,Welch Two Sample t-test,6.48624584424968e-05
TOMM7,Invasive,Normal,62,10,-1.40416227891355,-5.87810005406298,30.9113077728032,1.7550674145002e-06,-0.659643095675546,-0.319776259163162,14.1362903225806,14.626,0,two.sided,Welch Two Sample t-test,6.56787934092408e-05
ECHDC1,Invasive,Normal,62,10,-1.60752225377572,-7.43211177761285,15.4418394888766,1.76617033633194e-06,-0.880754737364038,-0.488922681990801,7.64016129032258,8.325,0,two.sided,Welch Two Sample t-test,6.59798421403035e-05
ZBED4,Invasive,Normal,62,10,1.48018160612836,5.67636457403305,36.5466392437721,1.79252689385335e-06,0.363735088939852,0.767813298156922,9.38677419354839,8.821,0,two.sided,Welch Two Sample t-test,6.69065315017166e-05
LOC401648,Invasive,Normal,62,10,-2.00367033590774,-7.16172066645905,16.639975227807,1.80220359764462e-06,-1.29850817622617,-0.706782146354477,11.0593548387097,12.062,0,two.sided,Welch Two Sample t-test,6.71515378507514e-05
PPAP2A,Invasive,Normal,62,10,-1.86827869048452,-5.65942253397818,36.9116864993868,1.83030357431103e-06,-1.22456680728361,-0.5788525475551,10.3812903225806,11.283,0,two.sided,Welch Two Sample t-test,6.79638026027301e-05
TRIM39,Invasive,Normal,62,10,1.33177913129439,6.17678767434867,25.0328767176583,1.84050632981927e-06,0.275538293592855,0.551171383826501,9.41935483870968,9.006,0,two.sided,Welch Two Sample t-test,6.82252294837129e-05
LDOC1L,Invasive,Normal,62,10,-1.64118962079305,-5.58627092939057,39.5647497308305,1.86186063263026e-06,-0.973419421941646,-0.456064449026098,9.31725806451613,10.032,0,two.sided,Welch Two Sample t-test,6.89575644435455e-05
KRT6L,Invasive,Normal,62,10,1.19793396832617,5.3174715413454,56.4540348354254,1.8670620939587e-06,0.162409917191615,0.358686857001934,7.59354838709677,7.333,0,two.sided,Welch Two Sample t-test,6.89725986559332e-05
ADAM28,Invasive,Normal,62,10,-2.22993243745539,-8.20424556185087,12.8048686495501,1.87791356223562e-06,-1.46213762982869,-0.851862370171308,7.805,8.962,0,two.sided,Welch Two Sample t-test,6.93141269318585e-05
LOC283487,Invasive,Normal,62,10,1.22111032281182,5.34062867135488,54.2097392108121,1.87991176161324e-06,0.180014882901273,0.396372213872922,7.4041935483871,7.116,0,two.sided,Welch Two Sample t-test,6.93240323652202e-05
DIS3,Invasive,Normal,62,10,-1.27473163068104,-5.51170410736416,42.7897309548546,1.89304716558876e-06,-0.478345016272954,-0.222042080501239,7.6508064516129,8.001,0,two.sided,Welch Two Sample t-test,6.96935840957504e-05
CTR9,Invasive,Normal,62,10,-1.66134861568334,-6.18347624891374,24.7664628035231,1.89593106943487e-06,-0.976397908557938,-0.488311768861419,8.34064516129032,9.073,0,two.sided,Welch Two Sample t-test,6.96935840957504e-05
EIF3S5,Invasive,Normal,62,10,-1.85566396732918,-5.93827430375981,28.9565197564261,1.89788544805105e-06,-1.19915131560552,-0.584719652136416,11.948064516129,12.84,0,two.sided,Welch Two Sample t-test,6.96935840957504e-05
CSTL1,Invasive,Normal,62,10,1.38560508435859,5.3203063910302,55.6231808612106,1.90955986540101e-06,0.293327462079246,0.647704795985271,7.59951612903226,7.129,0,two.sided,Welch Two Sample t-test,7.00212814367392e-05
FLJ45139,Invasive,Normal,62,10,1.38724808019397,5.19542507505799,69.999457260185,1.92191137521192e-06,0.290946163631089,0.653505449272137,7.48322580645161,7.011,0,two.sided,Welch Two Sample t-test,7.03364139250585e-05
RNF14,Invasive,Normal,62,10,-1.71628640519687,-6.40998298351389,21.8704373963951,1.94571179820901e-06,-1.03150698267211,-0.527073662489183,9.48870967741935,10.268,0,two.sided,Welch Two Sample t-test,7.10267112259919e-05
WDR53,Invasive,Normal,62,10,1.38303599980237,6.19457015126447,24.412823761772,1.96377183852555e-06,0.312104204582651,0.623573214772188,8.88483870967742,8.417,0,two.sided,Welch Two Sample t-test,7.15648879127537e-05
ACACB,Invasive,Normal,62,10,-2.65713396789834,-5.74676328941789,33.1404104934845,2.00492177903835e-06,-1.90892448668386,-0.910817448800012,9.99112903225806,11.401,0,two.sided,Welch Two Sample t-test,7.28798356545465e-05
TMBIM4,Invasive,Normal,62,10,-1.38628684627522,-5.48965730851704,42.9516980704487,2.01557991939771e-06,-0.644341952117884,-0.298109660785339,12.5617741935484,13.033,0,two.sided,Welch Two Sample t-test,7.30969130619246e-05
NAT5,Invasive,Normal,62,10,1.35475526891429,5.82693252785,30.9726659816375,2.01597586316145e-06,0.284708938721897,0.591355577407134,12.0790322580645,11.641,0,two.sided,Welch Two Sample t-test,7.30969130619246e-05
ARMCX3,Invasive,Normal,62,10,-1.83897673188817,-6.05265287686172,26.3688803034505,2.02890497148945e-06,-1.17718271580601,-0.580623735806897,8.39209677419355,9.271,0,two.sided,Welch Two Sample t-test,7.35039393029612e-05
SPG7,Invasive,Normal,62,10,1.44076866487594,5.33744177843414,52.6605294535661,2.03259308604543e-06,0.328829304481512,0.724848114873329,11.1848387096774,10.658,0,two.sided,Welch Two Sample t-test,7.35151003986506e-05
COX7A1,Invasive,Normal,62,10,-4.74217330279952,-6.7058780420969,19.0709769948135,2.03262062611454e-06,-2.94624755398197,-1.54484922021157,9.58145161290323,11.827,0,two.sided,Welch Two Sample t-test,7.35151003986506e-05
C9orf97,Invasive,Normal,62,10,-1.24473506879603,-6.59190877538667,19.9664983727524,2.03678655251747e-06,-0.415794412971402,-0.215883006383437,7.48016129032258,7.796,0,two.sided,Welch Two Sample t-test,7.35424821489739e-05
FAM120AOS,Invasive,Normal,62,10,-1.7051172738474,-5.70380015919718,34.1808784732497,2.05260855925866e-06,-1.04411990658612,-0.495622028897746,10.5361290322581,11.306,0,two.sided,Welch Two Sample t-test,7.38727775564182e-05
TSHZ3,Invasive,Normal,62,10,-2.82034366281616,-6.18836691853814,24.2477924499812,2.05387485910192e-06,-1.99449318065611,-0.997248754827764,8.89112903225806,10.387,0,two.sided,Welch Two Sample t-test,7.38727775564182e-05
AKAP7,Invasive,Normal,62,10,-1.99125422019952,-6.54260827301302,20.3565164010749,2.05449460155052e-06,-1.31013378336733,-0.677221055342351,8.11532258064516,9.109,0,two.sided,Welch Two Sample t-test,7.38727775564182e-05
SFRS8,Invasive,Normal,62,10,1.30311801185768,5.50824552308331,41.627289688396,2.06896037930773e-06,0.241987301106976,0.521948182763994,10.3859677419355,10.004,0,two.sided,Welch Two Sample t-test,7.4322782825611e-05
LDHB,Invasive,Normal,62,10,-2.10601560887294,-5.97058004827278,27.686765568463,2.07045482887699e-06,-1.44335280756199,-0.705679450502529,12.3654838709677,13.44,0,two.sided,Welch Two Sample t-test,7.4322782825611e-05
EPO,Invasive,Normal,62,10,1.1562744488058,5.22612230887386,62.871908530271,2.09363371211879e-06,0.129379200745443,0.289588541190041,7.78048387096774,7.571,0,two.sided,Welch Two Sample t-test,7.50299895436059e-05
EPDR1,Invasive,Normal,62,10,-4.02215238692434,-6.55992410116634,20.1199689622208,2.09805366192579e-06,-2.64622921376099,-1.36970627010997,9.03903225806452,11.047,0,two.sided,Welch Two Sample t-test,7.51259912072813e-05
COP1,Invasive,Normal,62,10,-1.3614054348243,-6.13439812205448,24.8704105353996,2.10441388445525e-06,-0.594571295572909,-0.295622252814189,7.43290322580645,7.878,0,two.sided,Welch Two Sample t-test,7.529125231051e-05
PAIP2,Invasive,Normal,62,10,-1.57236426787881,-5.90783265312197,28.724471290358,2.1275711748021e-06,-0.879069110754372,-0.426801856987567,9.74306451612903,10.396,0,two.sided,Welch Two Sample t-test,7.59937425913585e-05
TUBE1,Invasive,Normal,62,10,-1.95630190747711,-6.30699592657144,22.5532354601003,2.1374702751218e-06,-1.28601809364793,-0.6502399708682,8.38887096774194,9.357,0,two.sided,Welch Two Sample t-test,7.62841748808564e-05
LOC134466,Invasive,Normal,62,10,-1.20991292703905,-5.86902727828379,29.5082968533778,2.13931070571507e-06,-0.370629454125988,-0.179176997486914,7.24209677419355,7.517,0,two.sided,Welch Two Sample t-test,7.62867589505734e-05
HLA-DQA1,Invasive,Normal,62,10,-4.6521680940605,-6.71498933410793,18.8143312156433,2.14112596115701e-06,-2.90967310282435,-1.52613334878855,9.58709677419355,11.805,0,two.sided,Welch Two Sample t-test,7.62884417605307e-05
FLJ42117,Invasive,Normal,62,10,1.19354922207423,5.77148687198728,31.8051437114891,2.15102409124451e-06,0.165148074881325,0.345368054150933,7.53225806451613,7.277,0,two.sided,Welch Two Sample t-test,7.65778774661866e-05
CHN1,Invasive,Normal,62,10,-2.28484575317537,-7.34620823458691,15.2944555870562,2.15594708601257e-06,-1.5373960123362,-0.846797536050895,8.30790322580645,9.5,0,two.sided,Welch Two Sample t-test,7.66358805166152e-05
SRP54,Invasive,Normal,62,10,-1.37050698150355,-5.48134585891094,42.2108813633906,2.1740089409248e-06,-0.622096575250529,-0.287322779588179,10.0812903225806,10.536,0,two.sided,Welch Two Sample t-test,7.72050516732702e-05
TM2D3,Invasive,Normal,62,10,-1.57313792127329,-6.42788270162929,21.1547639687297,2.18970435256069e-06,-0.865024914300417,-0.442265408280228,10.2893548387097,10.943,0,two.sided,Welch Two Sample t-test,7.76984896416847e-05
ATAD1,Invasive,Normal,62,10,-1.91270304033876,-6.15190644290941,24.3437729958057,2.20845202124972e-06,-1.24926658482392,-0.621959221627691,9.04338709677419,9.979,0,two.sided,Welch Two Sample t-test,7.82993326317855e-05
HECA,Invasive,Normal,62,10,-1.59809684519512,-5.68677156562884,33.9174596854203,2.21638392106044e-06,-0.918081029256335,-0.43462864816302,9.32064516129032,9.997,0,two.sided,Welch Two Sample t-test,7.83968477203603e-05
SSU72,Invasive,Normal,62,10,1.40162146495651,5.85941204257619,29.4021142788641,2.22686171963327e-06,0.317176435069645,0.65701711331745,13.2170967741935,12.73,0,two.sided,Welch Two Sample t-test,7.86289930267892e-05
RACGAP1,Invasive,Normal,62,10,1.28655767146884,5.60241774463077,36.5531691781934,2.25324173884182e-06,0.231991184982694,0.495041073081823,7.93951612903226,7.576,0,two.sided,Welch Two Sample t-test,7.94428027469788e-05
LDOC1,Invasive,Normal,62,10,-2.20844707373744,-5.74034056828613,32.2089317288994,2.25359206828363e-06,-1.54852881562754,-0.737535700501496,8.91096774193548,10.054,0,two.sided,Welch Two Sample t-test,7.94428027469788e-05
HCST,Invasive,Normal,62,10,-2.4038095208372,-5.98602110408291,26.7948478339798,2.26278138674463e-06,-1.69919306934231,-0.831452091948013,9.92967741935484,11.195,0,two.sided,Welch Two Sample t-test,7.9589941102414e-05
C19orf26,Invasive,Normal,62,10,1.17052949693728,5.8606880300826,29.2463249958265,2.26329975277329e-06,0.147916824183844,0.306405756461317,7.77016129032258,7.543,0,two.sided,Welch Two Sample t-test,7.9589941102414e-05
CLEC7A,Invasive,Normal,62,10,-1.24562600385794,-6.86450773413844,17.6136591210952,2.2669828552308e-06,-0.414003848525967,-0.219738086957903,7.06112903225806,7.378,0,two.sided,Welch Two Sample t-test,7.96545409100151e-05
AMY1C,Invasive,Normal,62,10,-1.12224455522732,-6.59862979060456,19.4739461499829,2.27740471102982e-06,-0.219076737484773,-0.113697456063614,7.19661290322581,7.363,0,two.sided,Welch Two Sample t-test,7.99556212136002e-05
TMED10,Invasive,Normal,62,10,-2.83494860493963,-7.28979491213436,15.3830675924187,2.28725186429679e-06,-1.94192484523216,-1.06472031605817,8.92467741935484,10.428,0,two.sided,Welch Two Sample t-test,8.01708720070495e-05
LOC646981,Invasive,Normal,62,10,-1.12234493141268,-6.88083919357106,17.4780316289427,2.29180742737199e-06,-0.217467442104037,-0.11556481596048,6.90548387096774,7.072,0,two.sided,Welch Two Sample t-test,8.02002488858448e-05
EPB41L3,Invasive,Normal,62,10,-4.19108151213493,-6.88620739766034,17.3733179786832,2.34394412439443e-06,-2.69967948487981,-1.43496567641051,10.3696774193548,12.437,0,two.sided,Welch Two Sample t-test,8.18919037079926e-05
C5orf5,Invasive,Normal,62,10,-2.06262831433329,-6.32237852786222,21.9263804203177,2.34802904964081e-06,-1.38716324680933,-0.70180449512615,10.4595161290323,11.504,0,two.sided,Welch Two Sample t-test,8.19682503510531e-05
PGCP,Invasive,Normal,62,10,-2.56409837321506,-6.81892913398601,17.7653832303551,2.36191842170772e-06,-1.77738909636524,-0.939514129441212,8.15354838709677,9.512,0,two.sided,Welch Two Sample t-test,8.23864640742479e-05
GTF2H1,Invasive,Normal,62,10,-1.76572181081029,-6.25904477181834,22.5863142196251,2.3750392475871e-06,-1.09163405117609,-0.548882077856171,8.81774193548387,9.638,0,two.sided,Welch Two Sample t-test,8.27772160378741e-05
CCDC104,Invasive,Normal,62,10,-1.54424667655799,-6.13699694766254,24.1244230492695,2.38174396292402e-06,-0.83767595896988,-0.416130492643022,8.81709677419355,9.444,0,two.sided,Welch Two Sample t-test,8.29438971043145e-05
C15orf23,Invasive,Normal,62,10,1.46572342878665,5.3678233043411,46.9919199525564,2.4023711070273e-06,0.3448797454375,0.758346061014113,7.86161290322581,7.31,0,two.sided,Welch Two Sample t-test,8.35274041305511e-05
FSHB,Invasive,Normal,62,10,1.1812303439117,5.9036468870516,27.8921352833106,2.40772542398031e-06,0.156901496691469,0.32367914846982,7.67129032258064,7.431,0,two.sided,Welch Two Sample t-test,8.35827618144154e-05
LOC645442,Invasive,Normal,62,10,1.1879580330202,6.10832825909329,24.4650818596662,2.40783751124776e-06,0.164609845729261,0.332357896206223,7.76048387096774,7.512,0,two.sided,Welch Two Sample t-test,8.35827618144154e-05
DRAM,Invasive,Normal,62,10,-1.63569439308487,-5.30531443454857,51.341287185267,2.41604488078841e-06,-0.978494319318121,-0.441312132294786,9.95209677419355,10.662,0,two.sided,Welch Two Sample t-test,8.3800244787989e-05
KRT12,Invasive,Normal,62,10,1.29797092291961,5.1750142653732,63.7026003789976,2.47447968433742e-06,0.230996729127165,0.521519399905093,7.47225806451613,7.096,0,two.sided,Welch Two Sample t-test,8.57437242334146e-05
NGDN,Invasive,Normal,62,10,-1.57690612147128,-5.59624308710514,35.6820642770222,2.47605173808368e-06,-0.895304162750703,-0.418889385636392,9.05790322580645,9.715,0,two.sided,Welch Two Sample t-test,8.57437242334146e-05
SEPP1,Invasive,Normal,62,10,-5.97886223107774,-7.07828628357554,16.1368611339678,2.48988637392726e-06,-3.35199497082255,-1.80774696466132,9.33112903225807,11.911,0,two.sided,Welch Two Sample t-test,8.61536626000108e-05
PTOV1,Invasive,Normal,62,10,1.46690373067291,5.88108814783471,28.0558763808654,2.50230218948337e-06,0.360257946631405,0.74529044046537,12.5867741935484,12.034,0,two.sided,Welch Two Sample t-test,8.65138901216574e-05
LOC645558,Invasive,Normal,62,10,1.47737109662004,5.12711648680376,69.8695525926638,2.51100001585334e-06,0.344006750486357,0.782057765642675,8.03903225806452,7.476,0,two.sided,Welch Two Sample t-test,8.66757029472319e-05
RPL37A,Invasive,Normal,62,10,-1.55686641524729,-5.46901808312122,40.6399261932387,2.5157830933306e-06,-0.874540743163676,-0.402749579416968,9.65935483870968,10.298,0,two.sided,Welch Two Sample t-test,8.67713900168095e-05
